id_cnpj,prob_default,score_credito,risco_credito,total_boletos,n_default,pct_default,defaultou
4464997610fd3fc9a3aaea1e495aac2ed0469480f4a25ce9bc5cd89725e29a80,0.055876207494195355,94.41237925058047,BAIXO,1,0,0.0,0
447cbd897277c84639c670e7f6a937c857f47029fe5b0156a10e06542b888258,0.030500085208478005,96.9499914791522,BAIXO,1,0,0.0,0
44c8e599b7eceb65f33c97510523de694717d0d7cfb80b249a7f5815bfe67be0,0.046850421118938994,95.3149578881061,BAIXO,1,0,0.0,0
44cfc79a8d8f94afbe5136be8cf4951e1b3943dbf6d72ffdba30c12bd6743f5f,0.008395514395587856,99.16044856044121,BAIXO,2,0,0.0,0
44d419407a5df0ed6b2d2057aa90ef9730afeec420267fb6cb5a04cfb7983058,0.2620356557778913,73.79643442221087,MEDIO,1,0,0.0,0
44fad067f3150c114fe712c485137a3a21000466ee8d3572c76afbf99504aedb,0.09427222637875608,90.57277736212438,BAIXO,42,0,0.0,0
44fbb1ea6aea2fa692798df4b687464f57fa36bc21156763309a96ad59692b38,0.11804758107340914,88.19524189265908,BAIXO,1,0,0.0,0
44fd039fa627953a991b5f034d8eecd897fc908835f46e79c9378805fe130775,0.1674072292635006,83.25927707364994,MEDIO,1,0,0.0,0
452f9e62c5bfb457e4bb1f0a1880ae54996918bcdf6f88be676be79842baaeba,0.025093039778411357,97.49069602215886,BAIXO,2,0,0.0,0
4540367107dd53f21d5a40e7f98b1a5328f41f04c53d7309e79ec40ccbdd3e52,0.0873428833256814,91.26571166743186,BAIXO,1,0,0.0,0
454dbf3e7139595711c0b0c9725d92b80175be6d7db2bde72f12f384e70e292d,0.1616412335247602,83.83587664752397,MEDIO,1,0,0.0,0
4555304842fc29aba3951091a97b451d4f161b32fd2b00fe1b62dbfdf39ec332,0.10116184006302746,89.88381599369725,BAIXO,1,0,0.0,0
455b46de243770d6f83954c51fb4f1a496b6110a039b5c36a3e1635c8bcbfa98,0.057121176385934794,94.28788236140652,BAIXO,1,0,0.0,0
4565e3567d24eed1779c8c6fd5ba67df92797db9b3fc429bfef16cebb5a24d5e,0.015714552010120442,98.42854479898796,BAIXO,2,0,0.0,0
456eef279eb2c041258c2ca54ec4fa78afe9f11f2db04d50afbeb1e5e44d144d,0.10193179109971463,89.80682089002853,BAIXO,1,0,0.0,0
4584e5fc868f6f0143edf1e3ebe53d833dfb4cb513ba9da4953c313034837693,0.07763753843895112,92.23624615610488,BAIXO,18,0,0.0,0
458de422a746efc245cc813b161f7e0ca1cc1c79e773477b46db976dc188392e,0.09693861878651508,90.30613812134848,BAIXO,17,0,0.0,0
459c9b0052ea7469c5fae1fd2b7f4b0678d77f1a249e9e76d767651265866fea,0.013183249866395894,98.68167501336042,BAIXO,1,0,0.0,0
45a4d974314ab4b8fa7a09db4e2280d2f5268de60ff8910282170dc0ddd53840,0.005699589605650187,99.43004103943498,BAIXO,1,0,0.0,0
45aa260d7868910aa2005616fabcab18ac65d2395a495fa0897dc22f53703f33,0.21564173844244416,78.43582615575558,MEDIO,1,0,0.0,0
45b4452fabb935f780dc3f900ee23603053e53497c3714cdceb275add4b846e9,0.057648018968801285,94.23519810311987,BAIXO,1,0,0.0,0
45d85c2baa07bf55dbff36e0c14a1e42589b55c7e6f742df2f0b031f25060564,0.3158229481760698,68.41770518239302,MEDIO,2,0,0.0,0
45e7b4e464d4da663e545ef9da637fc63be991737c6decd6aa1aa17ad2d6dd46,0.0795030687948172,92.04969312051828,BAIXO,1,0,0.0,0
45f4ca4873d12290f20192dd344784118915b43ab656f912e11941affa100643,0.021236905791235848,97.87630942087642,BAIXO,1,0,0.0,0
4608e3df7413949fdd8092f4298f9cca83dacec90a8904bddb30c190bf2a1ee5,0.09090326843596057,90.90967315640395,BAIXO,1,0,0.0,0
46149e5f2815c8d3f87802933c01e8a7f839b2c3539bd01be5dda8407baf30a7,0.9669103891722806,3.308961082771944,ALTO,3,2,0.6666666666666666,1
46181f98b1fccb17db07b40932ec7fb95d33bf8df28982392b860cd16af43cfd,0.01530446002829811,98.4695539971702,BAIXO,1,0,0.0,0
462a076beb106dc7250aa5f0fe0ecf7a1783aa88ef11df65de845d090d2f6180,0.02508439693183639,97.49156030681635,BAIXO,1,0,0.0,0
4660e43c72553c989706f1df4053bf452bef37e8acb6692c701139a64634a8ae,0.020158772067135428,97.98412279328646,BAIXO,9,0,0.0,0
46a2930e9d097dc498c7883585f656aed22a6d7b0deb12fd201196812826f56a,0.1070736402524466,89.29263597475534,BAIXO,8,0,0.0,0
46abd6f08e955bd47144d827160fbdb277db6c13d3758d785dda47759e320fa9,0.04043826390424534,95.95617360957547,BAIXO,1,0,0.0,0
46d1115089bc1768e73489ac8341b47494d0dee6051ff880c56571a1302de474,0.01733684184317479,98.26631581568253,BAIXO,1,0,0.0,0
46d2e7f1b88e26e9194e3490b5a794beb9e80348966300e10e66d1b2015fb72f,0.20136949089995296,79.8630509100047,MEDIO,1,0,0.0,0
46de7541a2bade19f1cb82878ca54cb1f2ab24b7130d60104ee1d3e5717b6777,0.10927888228801287,89.07211177119872,BAIXO,3,0,0.0,0
46ecd74c970e00adb8da9e82cbb2127564ba0c43f448936314da89adf1125ce6,0.0904607059212564,90.95392940787436,BAIXO,2,0,0.0,0
46edcdc15b8f8400cdab7bd526cf4e7b770e9d3226b7a48b7a5291bf25e71686,0.03430487232800817,96.56951276719919,BAIXO,1,0,0.0,0
46edd9a956c77fb7dc078ac47ff847d8b2a658566b9ed65e3fc9addbf9870013,0.026690788408843858,97.33092115911562,BAIXO,1,0,0.0,0
47114c06ccc2311a8a32f7ea87b7bc994992fe3f456cd72bb7f67f9ebb8779ba,0.19804800518610371,80.19519948138962,MEDIO,1,0,0.0,0
4733136b86db508a2c0dcdfd849bbdd1452f30d4cb3ca0fff8793b077d6fd573,0.12643250361310934,87.35674963868907,BAIXO,2,0,0.0,0
473751e582e04ea39238a6cdff41a6eff17a0877c025ac2e5c3361b418c7433e,0.007826594578004106,99.2173405421996,BAIXO,1,0,0.0,0
4751f2a2bdabe6ef05f6103ae02203bf741e68db4b68290b23b1afd340cd0ec5,0.9053299672359395,9.46700327640605,ALTO,1,1,1.0,1
47653a7378a2dd996138ef57c3cda359811f03dfde4a5307bf957abf88fd19fe,0.27791800844154957,72.20819915584504,MEDIO,1,0,0.0,0
476aa44a57f77cb8411e1f6febd062129b8b6872bd9298874bf8c2e6838fea2f,0.01675396249154611,98.32460375084538,BAIXO,1,0,0.0,0
478523eb33282544008c173afa4f6661795368f2bbcafd42ae5a76a7e59dccca,0.15378290497617209,84.62170950238279,MEDIO,1,0,0.0,0
47943fa8d667f731049a2e0df6f15910a34cae6ce092143105c0d674de5e6fe4,0.007933207568362431,99.20667924316375,BAIXO,1,0,0.0,0
4794deb73ec0a7f06f17479ad961cdf07eb9f7347086dabe7b5e446341704dde,0.3220140693415134,67.79859306584865,MEDIO,3,0,0.0,0
4798e7d338834fd26fe1790d8c9e83614aebad4a3102ad535d0f1832ce0aaf28,0.5880125759343795,41.19874240656205,ALTO,1,0,0.0,0
47a48f83c71eb8e0ebd84b626c052cbf5c977c7dc79d4e945e748b2c8a33fd59,0.05378832128320621,94.62116787167938,BAIXO,1,0,0.0,0
47acd582b310dd9f1612be944360aad369ca80566173246543f527900d9f8625,0.014420147018857632,98.55798529811423,BAIXO,1,0,0.0,0
47efca9f7ec0529680460dbbe6049fb34d87afe60c7f04e174ccc11c646e0897,0.01796691010133502,98.2033089898665,BAIXO,1,0,0.0,0
47f04a76f8a3edd7df3c16662ca8fd50155d681ce2ebc1182d59916ce6a256c3,0.02455267161381521,97.54473283861847,BAIXO,1,0,0.0,0
480bb31e21e043c9baf03858c8053a864dce397e8728637c5dfa511139aec94d,0.37915436077175435,62.084563922824564,MEDIO,2,0,0.0,0
480d7dc14df24abbe2f970acfa67a1367b092ca5aaaa26789b0a332212bbec53,0.08008847016948593,91.9911529830514,BAIXO,1,0,0.0,0
482d055422188d0f2b7bafc835eba93efc245123c2c55f69d512adae85f72ac4,0.2891835417400633,71.08164582599368,MEDIO,1,0,0.0,0
484de2d090affcb21520f3f50ab7f9fd9023fea4a34ac3b05554710a44c4ef18,0.2056608302096579,79.43391697903421,MEDIO,1,0,0.0,0
4853150a3f6104206fcaf2a8d714802119f1fc3d3cdfe1cdd9fe53bc65d61fcb,0.022527499253228507,97.74725007467715,BAIXO,1,0,0.0,0
48691a44b78138762d15cf135f210c1a74a31211eb7100c621f79acbcf04ee55,0.16600247335121843,83.39975266487815,MEDIO,1,0,0.0,0
486baffcc5341d22e03afbc89c35c90c375ce5207f1adfb67ef7831be7ce913d,0.023007721168443622,97.69922788315564,BAIXO,1,0,0.0,0
486f01459c3e2c457e565dff74d5de0c07d03995685ea303963833715dc12c9a,0.0038257826593389942,99.6174217340661,BAIXO,1,0,0.0,0
486fde6fa2d6f06d016daeff89e2f22dc2bfd5aa889c536a334cf0fb4fc02b33,0.021947935890765807,97.80520641092342,BAIXO,2,0,0.0,0
488219f58d46c6f07446c424045963e70df399d97b265d67589e0c15181a979e,0.2834138554635541,71.65861445364459,MEDIO,1,0,0.0,0
4893e199cf120e94326bb6abd7da71942d88f19c517f386cd55627cce4dd16bc,0.007634416032543349,99.23655839674566,BAIXO,1,0,0.0,0
4897f4d0fc0f4a0201ee496bbc3fda1cde9564cccc5e47d63622aa97d7d1085c,0.015326640693405395,98.46733593065946,BAIXO,1,0,0.0,0
48aa53376c8e8f39677b85cdac764871a361c5cbefdb9be5819f3b88e24053a1,0.15062167057248882,84.93783294275113,MEDIO,2,0,0.0,0
48b6c0f3744aea4dc47e6c681f655fa06add7cbeafb64dbdcd9bf888d9044432,0.07501208052742388,92.49879194725762,BAIXO,1,0,0.0,0
48b9e605108c273c6e5871c399a48e2e09383f4797d83c7e39029eda145dae25,0.020858064012733782,97.91419359872661,BAIXO,1,0,0.0,0
48db299e2d459f993b60bf092d9da08f42b8e7901e749481ccfc37d0aef946d6,0.03037175959055431,96.96282404094457,BAIXO,1,0,0.0,0
48e2621e62f541b642cf2fa79b034f40b216111f24674cb3a36011ca36a54050,0.1224994212166443,87.75005787833557,BAIXO,16,0,0.0,0
4907ff2c5bcfdac9d72a13d77b20ed042937a8bb09f59d183863913e6ae459ca,0.03949090363795672,96.05090963620432,BAIXO,1,0,0.0,0
490dbcafef60139e26f298760a3edf10c1cbb793f5806645c38bead1d877f7f8,0.16536226260659917,83.46377373934008,MEDIO,1,0,0.0,0
491a6af95d62ad88b69cde48f504f320df00db3c1efab34c2c817f83d2048a04,0.030774327050935864,96.92256729490641,BAIXO,1,0,0.0,0
492f5000917cda453681e4b2ddd6b81e097c4e01aef9629f7ad9c9ada06868bd,0.013349858106496535,98.66501418935034,BAIXO,1,0,0.0,0
49332f28cf245b36574a85b89685a0abe165a0ff2560af997a5bb2c8a2e5b338,0.11172843914326953,88.82715608567304,BAIXO,2,0,0.0,0
493a90163bdb7e4a33d2175862f395510c6918c41261690791218f2c2a68a0af,0.12206079934412357,87.79392006558764,BAIXO,4,0,0.0,0
493f41230979d0ebe1b020bc1124ef15ad9ff1352d089f6ec6600695d64594db,0.9262096602946002,7.379033970539983,ALTO,2,2,1.0,1
494f3789d71cd2ebec486b92b0f5119d46350b38ab563641a3990811c843e60b,0.05245020855226447,94.75497914477356,BAIXO,1,0,0.0,0
496cf622b025597431c9cf39cd885594357c5bc6c053c29974e98d794f52217f,0.13122770264286637,86.87722973571337,BAIXO,1,0,0.0,0
497aff7351de7b51834e5e585f6c6613d949466b6e8e75e7c1416b21fd6df266,0.3187854492319396,68.12145507680604,MEDIO,2,0,0.0,0
4998c297b9c4baab1abadfaa116b1cede91df8d9b52c34cbcac016c30d4239a0,0.022370200953573425,97.76297990464265,BAIXO,1,0,0.0,0
499fdc87ab9a47b8abbd6e55f37df4ae960a2c46125d33794deb321a3729f599,0.013322097818418203,98.66779021815817,BAIXO,1,0,0.0,0
49e2108f681f0d4e030c988cf1ace3281b2ff7ba8ca19353fbdf5949cfaba992,0.010716563735244334,98.92834362647557,BAIXO,2,0,0.0,0
49ef41fc83c5b1981945090abe5da6cd740383a006e1a9242101757f5367fd9f,0.4470221654509792,55.29778345490208,ALTO,5,0,0.0,0
49fde4a6e86eb270a0291a803354902e6672187356e847413cfa3298d8e92e4e,0.016212534917591632,98.37874650824084,BAIXO,2,0,0.0,0
4a09d0aa41fa0e8ea2a63f1f9d17cedd682bfc5258939c50bf818af198bba7b0,0.04710600781751527,95.28939921824848,BAIXO,1,0,0.0,0
4a15e937c2ee29f04ecc9cf73626d89d1138732e2f207cbdc98b6c6156d3faec,0.1231805460774919,87.68194539225081,BAIXO,1,0,0.0,0
4a44b3294f316beca5a8a959f7af354f7b96c2ba6ee6f3a99544d4660ccbfb1b,0.16150348228114983,83.84965177188502,MEDIO,1,0,0.0,0
4a693f4e6029249201e55b6cad923aebf236bf08afa1096d9863c3dd4b3ed68f,0.07368445511024335,92.63155448897567,BAIXO,1,0,0.0,0
4a83e4dad23754fd93298d391f6a1a59919c6e0404e4fc0f548467bf24de78f3,0.00903300729383406,99.0966992706166,BAIXO,1,0,0.0,0
4aa4b2a224bec1380b5bdc2b1076067714cef4701eaa03e295c3ca125d512efd,0.044871933447863936,95.51280665521361,BAIXO,1,0,0.0,0
4aa9adcc976c063fcf4796f0f3c4e4c4f88e57833334cb9d9a4f2fec38d347bc,0.14745117863821117,85.25488213617889,BAIXO,1,0,0.0,0
4abaea0cb501ba60beeb3878f7683a33782821600520d08cde1a27033d495024,0.02632779017362297,97.3672209826377,BAIXO,1,0,0.0,0
4acfe650331d7c1dd3542d09360a5e8d1627a874328619ea86157fdce972bba2,0.19493748704386465,80.50625129561352,MEDIO,1,0,0.0,0
4af1a76ed4a27461a0084d6040753fe1c1b8519eca18c166af8ac3637a80836d,0.009078969568670901,99.09210304313291,BAIXO,1,0,0.0,0
4b0dd47c170ea40dd585a3ceed25aacfaaf078306bd47b9353560f2dfd3cde76,0.10181047121417067,89.81895287858293,BAIXO,1,0,0.0,0
4b0e5445918f67a133b71e7a233fb6b2ca9d8b6e19d2d4d826726bfbfadea28f,0.12940490274511174,87.05950972548882,BAIXO,1,0,0.0,0
4b1f1b30fbd4083355e020fbbaefc841dd3b4c324e996dc4e0d6c79e1b9dbf56,0.04909322286862275,95.09067771313772,BAIXO,1,0,0.0,0
4b238715deaeaa554f3ce7419058f51dd10735b141006d08c552556c51d7cb5c,0.202885721710203,79.7114278289797,MEDIO,1,0,0.0,0
4b2682d4dcccceb4dcf39d9dfbcb5615c8c0d30a0783fdd4c4f6fb0e59a1cf13,0.03255942238735696,96.7440577612643,BAIXO,4,0,0.0,0
4b29cf832593e8311c381b2730bb51ce41c0f7d2130a9c6351fccf58d975b310,0.008189129023091,99.1810870976909,BAIXO,1,0,0.0,0
4b35a4528c8ee4c4c889c80c5d7565a159352115af50e42471bb0814354bfb73,0.22819395023327393,77.18060497667261,MEDIO,2,0,0.0,0
4b608f06c2f1b7c0693f19b651036978a62f0fe0dc5551f80a80f80428e423e9,0.01854353424367228,98.14564657563277,BAIXO,6,0,0.0,0
4b804049ddd69c5939abd62f343bb5ceab33301e30ca8f9d62cd11802850c1e3,0.013920424448991534,98.60795755510084,BAIXO,1,0,0.0,0
4b9843b169e9fc33ee12e876cd5f60243a440ee6ae325690a34cbe83b494db36,0.007139414252157974,99.28605857478419,BAIXO,1,0,0.0,0
4bc546dcbf302c716a42ef45a9b449c93e06012b2a227dd438ecce0cb19faabf,0.07957934304564142,92.04206569543587,BAIXO,2,0,0.0,0
4bc8f84621090ddeee58575f1529aa0dc0c86ffe052d771beff3640940e210ca,0.018667234797085767,98.13327652029142,BAIXO,1,0,0.0,0
4bf879705843b689ecf4307ecae55176d62ea0c0701284ee9f7b7f4794c91160,0.047990705720419476,95.20092942795804,BAIXO,6,0,0.0,0
4c06de351f2071004c323933770c371245186ca9f68199d20d36e47f5ad04115,0.044616655182653744,95.53833448173462,BAIXO,1,0,0.0,0
4c0ffe54925c9a7bc34c55433c937bf5029816cfbf76917ab828e27cabfa053e,0.05233017502781335,94.76698249721866,BAIXO,1,0,0.0,0
4c18f0e74588e35e281a3e0a3c7087ee59dfb827ba599a2286affacdbaa8c86a,0.06885126986477104,93.1148730135229,BAIXO,1,0,0.0,0
4c34ffe017b3fa09fc6ae69785b44fdfa02026c68ce8d6b5ff1dac375520b7eb,0.049455505142006424,95.05444948579935,BAIXO,2,0,0.0,0
4c3bdb49ac7798e6f1ecf1c1c62a53c96b133d41d662c442d7ebd82814eb2ca3,0.15027634545602403,84.97236545439759,MEDIO,1,0,0.0,0
4c45a1405fa7e97cfefe7096e655af86b6718155d6de08c25c00c5de7acfe85e,0.020996362168467786,97.90036378315322,BAIXO,1,0,0.0,0
4c49a69d7d298914638bc47cda3255aefa82aa0dba3c933fba3a37b4dea5ab4d,0.15935144288107886,84.06485571189212,MEDIO,2,0,0.0,0
4c6883ff57ef753d4c210a05a2d65c5fdaa2e1b17fc4f10f01a96e8835ac409b,0.14710869377561336,85.28913062243866,BAIXO,3,0,0.0,0
4c85e716804c2ef01e855f56e1e8defc8dfa697879a6e14da7f1d2006c058f60,0.5905507953652482,40.94492046347518,ALTO,1,0,0.0,0
4cad92f3263a05d266210471ea0813920b1a147ba23d1e6b246b4274174a61dc,0.08823243530394416,91.17675646960558,BAIXO,1,0,0.0,0
4ccabfff17ea0cf0e7bd5c6d8c75f7b6f6ca79f33688b58fb69aa8c08c3bd32e,0.005150735526654934,99.48492644733452,BAIXO,1,0,0.0,0
4ccd23bfe2039bb21b7e2a0f6a7a7d4250a2b2eb620e37b25e931c3e39e724e8,0.028874005681902855,97.11259943180971,BAIXO,1,0,0.0,0
4ccfa945db6938ab57623ccc3bc1ed704e44b2c02b11ab1bbcf9171df59dc0ec,0.49285318926928484,50.71468107307151,ALTO,1,0,0.0,0
4cd1fc9b156df7fb6f025139ea9b4e8bc1fb8be65744ad774f722b69a1925481,0.14207326698820277,85.79267330117972,BAIXO,1,0,0.0,0
4cd4b8c3e03b1af04d7e6e4437eef3955a7bfe5fd729b0c7e5cfa79fddf1d646,0.05452278297303677,94.54772170269632,BAIXO,1,0,0.0,0
4cf2ea5ef44eda84a6598c4bc2b3a69b27e4ab60c3d9f08718750178ce5aa9a3,0.048561493315568055,95.14385066844319,BAIXO,1,0,0.0,0
4cf5310dec19c97e0631286b22f5082e2158606a9479e797f8624927149b573c,0.0209555759001475,97.90444240998525,BAIXO,1,0,0.0,0
4cfbcc8dac4df30d2e8c3c8929f88145c0ea9be559ed08859b2483ef7efbf566,0.24917224364453935,75.08277563554606,MEDIO,1,0,0.0,0
4cfd9d7e0c7363824a11fc37b1dcdb39aac327dcf8eeeb3778454b3858a34c8a,0.02514859495929857,97.48514050407015,BAIXO,1,0,0.0,0
4cfe9f47ce86d6ee1fcf1311db9111a25a81bebbbca6163466653e5f56183d8a,0.15672395382032658,84.32760461796734,MEDIO,2,0,0.0,0
4d0a7da814923ca22c05f78d3e54a914b2bb7a65fa69662ec2f76c13db956c2d,0.028918195480308193,97.10818045196919,BAIXO,1,0,0.0,0
4d0dafaca69a980bd3c4aec69f062c49e85851f911d14b2753978708e6f09b4e,0.006045148976209003,99.3954851023791,BAIXO,1,0,0.0,0
4d1e0e6bed46a63ac17c97ef153512dddf1b601475604524eab9a2cc5b581a91,0.09517151456892634,90.48284854310737,BAIXO,1,0,0.0,0
4d1e23316ad379e800c52d5bc323eff93d1a17e0e916e433bc54ab2d929d1e8c,0.2706521139131266,72.93478860868734,MEDIO,1,0,0.0,0
4d1fd200c070ff4428de7938ecd182ef6776f3f1044e998a9c6d475c856719c2,0.0026663802243195303,99.73336197756805,BAIXO,2,0,0.0,0
4d45e4f38590d8f99a8d79eee877057967dd2aa59056a2c8baba49ca8afb52a5,0.027375539841843887,97.26244601581561,BAIXO,1,0,0.0,0
4d482c29f94bc5e771fa786b8c6ca67796f41e1c45c300793ea540ebca5c76dc,0.23649770331892925,76.35022966810708,MEDIO,1,0,0.0,0
4d5815bbedc46d37cec35ff3826cb0f31d40859e3b25f838d31c1a82641fbb26,0.05587379083595462,94.41262091640455,BAIXO,1,0,0.0,0
4da6aa26c3bbc9ee34ec6a9d991634742f5e557140284a7268d788e9c2ca15fa,0.07256606741283704,92.7433932587163,BAIXO,1,0,0.0,0
4db40dc751d41db325a3185c63f88964bb84c4694f5a9fd2903e391c577cf1f7,0.044383641704291106,95.56163582957089,BAIXO,2,0,0.0,0
4dba26bb408d344327ad366d693b7d03cf7de5de30ae5d0dc7a317f42b8ded26,0.03053851237229698,96.9461487627703,BAIXO,2,0,0.0,0
4dcd39ebd82cdb3a50ef915a1466e5ffe1ba9ae2b26069368e7395b0e1f25f3e,0.048503390426210664,95.14966095737893,BAIXO,2,0,0.0,0
4dcf670b2c2b5df48685a5862db65154ace8278434ec69253fca7667b0a21e95,0.008601686900231538,99.13983130997684,BAIXO,1,0,0.0,0
4de0c18b241cf0c349da16f5f98999f527c4565e902bb6de3e20c4c0af8da515,0.037733641753854116,96.22663582461459,BAIXO,1,0,0.0,0
4dec6f1b18bda0e76d4ff091378d73ec283bf46557cb3f99651e4a679e64d881,0.08418338268467179,91.58166173153282,BAIXO,1,0,0.0,0
4df6b27a8dedfb16efa6534ec05fa7aa556ee01864cab479dd249f95692e9cd6,0.8070163566031475,19.298364339685246,ALTO,1,1,1.0,1
4e0a1e15504a85b8ae92fc54fb8588d510f9fb70aa1453cd142c1f49be2d1b1e,0.21692267722477349,78.30773227752266,MEDIO,1,0,0.0,0
4e36e9ca5320f1d431e8dc5d046723cefa279cc9119f87f5333edc13c8c5f392,0.16965446044592153,83.03455395540784,MEDIO,1,0,0.0,0
4e37217196b2c71147374cb8137fb51b2addf6e897a33fc9f5d7c11f5437fed3,0.06576932046868685,93.42306795313131,BAIXO,1,0,0.0,0
4e38e9e67082fb8520bcab975274869ccb5d23806e90c72c6998360662264fa6,0.04952443409326524,95.04755659067348,BAIXO,1,0,0.0,0
4e576f555840390c4ecbd9e2bf915ad681fddda5a8caeac8fed3d20e84cb9e1b,0.012996940966784302,98.70030590332158,BAIXO,1,0,0.0,0
4e6de9bb991123d24481857cc7dc0ff796c2b35a4ebf641bcadea618af31b8d2,0.0426110871451434,95.73889128548566,BAIXO,1,0,0.0,0
4e71a3375df9ac2a8fa6ad4b61fc9a26fcdc1df72cf69a783b29a9a7a23cf2a4,0.017469721119926326,98.25302788800737,BAIXO,1,0,0.0,0
4e7884a3d26638d90bf4be2098565e8b7acf297a61db2ecf838eb3873abf8743,0.12377332690950976,87.62266730904902,BAIXO,1,0,0.0,0
4e8a09bbb395f0e6be88f37acc74c6015bb34780e3d7e1d3ba00146f944c8457,0.13149166498779236,86.85083350122076,BAIXO,2,0,0.0,0
4e9c89930cd921c77b65550a0d30f2831d1298c21de8be367ef8b37f5ef446e3,0.09367117504346184,90.63288249565382,BAIXO,1,0,0.0,0
4ebc9c1a422259e7c5fe36f3d7bd614ac6d95c86e9bbba585f86787d5fc5c02f,0.004733993598996595,99.52660064010034,BAIXO,1,0,0.0,0
4ecae66c22b631b1cb0adf60d2b73635a07db20e01783e6061a0ea00356b1c31,0.18134041707427373,81.86595829257263,MEDIO,1,0,0.0,0
4ee4cd17acce5d74e63e4d51b875fddbfd3c059aded2b0361868ab9048cf1fa6,0.5221997704811409,47.78002295188591,ALTO,1,0,0.0,0
4ef38aa94c0d930a1e373245c41eb2bb60de2c504073a4d7a80cdde29b719a6f,0.04541337709691695,95.45866229030831,BAIXO,2,0,0.0,0
4f0c0f7b949a148695b1b25589bd0d1702aa314e2fe5bf614fbba4c98480fc19,0.15304708627636876,84.69529137236313,MEDIO,1,0,0.0,0
4f265855c88c5d176482dbeff969773e8a242d53fea554f421c8ba0795703b24,0.13310940929897266,86.68905907010273,BAIXO,1,0,0.0,0
4f2b56a65be8dc31bfd6feb23d059abcd86fc8f0a93a5b95f7f94f18e30de6f4,0.11565771659562306,88.4342283404377,BAIXO,1,0,0.0,0
4f57dcfe185da9c3f143acbbd99be4215992308ed17192274111780fc8254ac6,0.5491155490251551,45.08844509748449,ALTO,1,0,0.0,0
4f6563bbc50ba50252a51e01797deac3b35ab5e70e26eda444a0066b82bcb2a6,0.18160846652365836,81.83915334763417,MEDIO,1,0,0.0,0
4f68df7336b07673b9eee31dfe68a1a5baff5e0c566c3176b9a6a11ec8843a19,0.04094417983023255,95.90558201697674,BAIXO,1,0,0.0,0
4f78bcea7a3af8f4d5357a3ee64e327b77bfe68c72d2849bdf200d871646ad7e,0.0031312360336894305,99.68687639663105,BAIXO,1,0,0.0,0
4f79e3ac8904345a10a83b0376283107aefc5bf82c784633ed7fe85b6b06d1d0,0.019202676283018576,98.07973237169814,BAIXO,4,0,0.0,0
4f8533d6091c96cbcec9c03cbb8af784e5b7180ecd315f914904f1169af69f31,0.0257185302336049,97.42814697663951,BAIXO,1,0,0.0,0
4f86ce1a257b829fc6f28ba925db0f1c47147ca22fc6963742aec2db89196515,0.00542440890628475,99.45755910937153,BAIXO,1,0,0.0,0
4f9570c991d16d0fe0dceab00ec86008f0d096249ef0790658464c0e69bc4931,0.041752321350802944,95.8247678649197,BAIXO,1,0,0.0,0
4fa4e5a9eb55e452f0f2a78e62ee32df6a08172678820f57de1c779629673b8b,0.9836172173031127,1.638278269688731,ALTO,1,1,1.0,1
4fb918479a5cb6f52484802a5a882d7e7d9fec76052e3edb29ca78f998d6aa96,0.08783808071187207,91.21619192881279,BAIXO,1,0,0.0,0
4fc3bc6fa6b3ccccba391236966db690f047ad2e746fae1eb620141bdf8d1f68,0.04073868131340841,95.92613186865916,BAIXO,1,0,0.0,0
4fe964db8aee399846d4fce1b17f9f1b0a7a35001a7b6d52368ea1b49d387df8,0.13317287633718475,86.68271236628152,BAIXO,1,0,0.0,0
5010609d439c629fc9d501da6d758dfa45efafbceff07d53310d98b93adb648b,0.11699555897588035,88.30044410241197,BAIXO,1,0,0.0,0
502d5d9b140fa1298727c0f91e0714b1679ef02407516e300bb6671f216a5802,0.13027706743286865,86.97229325671314,BAIXO,1,0,0.0,0
503d4fe91ac45feeffb878b82561109591e1213e395b6e8ccbfa210109a4b08c,0.06141772193258271,93.85822780674174,BAIXO,1,0,0.0,0
5048a28f8eaf1c298e9d9f37a73840a39f8b55f4deef4b1f7c3533fe6e05696e,0.025972155705832757,97.40278442941673,BAIXO,1,0,0.0,0
5049d832a75d52eb4a9e96063e6ea2e2f5dc71e804f492df144c9206e44dc866,0.059459133519894194,94.05408664801058,BAIXO,1,0,0.0,0
504d091b46cb55219a719e79e62cae0250f497520062b60472ed9b2da92a1c4d,0.01530253134319653,98.46974686568035,BAIXO,1,0,0.0,0
50552247a0ef5e1bad720725cff8ce2eec1d94e12f3f80c1e1a0ba5587c50b9c,0.9848019535604167,1.5198046439583335,ALTO,2,2,1.0,1
50628476227a0a824a15034de553ab56706a7cd284b5655de7a4532357fab7dd,0.06269585785679609,93.73041421432039,BAIXO,1,0,0.0,0
5064c2e0a0e15b434e25babf6a75c76f628252ed19c84cb01db1e390bc088c2a,0.4814587214685077,51.85412785314922,ALTO,1,1,1.0,1
5065d24f5430bf583cf085d7ddd3aecb00027db428da639de17d0579b0f49897,0.0497434277238431,95.0256572276157,BAIXO,1,0,0.0,0
5071bf44073d7dc2b3ebc9a81491e192635f3b12255fd5ed50b9dd9ae79f1bb0,0.984030197150124,1.5969802849876036,ALTO,1,1,1.0,1
50a76821ae281cdf4ef6cd342e86f9e63b20fa21a3a780f17e7e1a0ad402aa95,0.04192129882694055,95.80787011730595,BAIXO,2,0,0.0,0
